Sample_number	N	Tick_Genus	Tick_species	Gender	Life_stage	Parasite	Bloodmeal	Animal host1	Animal host2	latitude	longtitude	colletion_date	Ecological_enviroment1	Ecological_enviroment2	Multiple_50km	Multiple_100km	meanpres	meanwind	meantemp	meanhum1	ssd	meanmaxtem	maxprec	meanmintem	meanprec	Zone_4	Zone_5	Clade	Clade_filtered	Province	Shannon_OTU95	Simpson_OTU95	OTU_new_Shannon_verfam2	OTU_new_Simpson_verfam2	Total_p1	Total_p2	Total_p4	Total_normalized	Total_vefam_normalized	Virus_rmEVE5_normalized	Excluded_lib	OTU_new_OV_verfam1	OTU_new_Chao1_verfam1	OTU_new_Shannon_verfam1	OTU_new_Simpson_verfam1	OTU_new_OV_verfam3	OTU_new_Chao1_verfam3	OTU_new_Shannon_verfam3	OTU_new_Simpson_verfam3	100km	10km	110km	120km	130km	140km	150km	160km	170km	180km	190km	200km	20km	30km	40km	50km	60km	70km	80km	90km	Jingmen_tick_virus_p5	Alongshan_virus_p5	Tamdy_virus_p5	Beiji_nairovirus_p5	Nairobi sheep_disease_virus_p5	Yezo_virus_p5	Thogoto_thogotovirus_p5	Songling_virus_p5	Severe_fever_with_thrombocytopenia_syndrome_virus_p5	Tacheng_tick_virus_2_p5	Eyach_virus_p5	Total_p5
1126	29	4	15	2	1	2	1	1	1	108.3320005	35.6478288	05/30/2019	4	1	Single	Single	877.6420288	2.032249928	10.27350044	62.10760117	184.9790039	32.01620102	75.71959686	-9.628560066	49.89749908	14	9	HL7	HLf8	Gansu	2.849225363	0.725779856	1.07361901	0.257690764	290.2635275	287.3625704	0	5887.959813	632.6004325	4786.866806	N	37	37	1.135092089	0.267240149	37	37	1.135092089	0.267240149	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1127	29	4	15	2	1	2	1	1	1	108.3320005	35.6478288	05/30/2019	4	1	Single	Single	877.6420288	2.032249928	10.27350044	62.10760117	184.9790039	32.01620102	75.71959686	-9.628560066	49.89749908	14	9	HL7	HLf8	Gansu	2.454511163	0.637496683	1.744758652	0.59552439	285.3118596	27126.15142	0	6886.815955	2401.302198	3857.897381	N	35	35	1.756500693	0.596383949	35	35	1.756500693	0.596383949	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1128	29	4	15	2	1	2	1	1	1	108.3320005	35.6478288	05/30/2019	4	1	Single	Single	877.6420288	2.032249928	10.27350044	62.10760117	184.9790039	32.01620102	75.71959686	-9.628560066	49.89749908	14	9	HL7	HLf8	Gansu	1.655600204	0.43280364	1.330803225	0.343839032	405.6446057	11322.88709	0	9179.717701	869.6816576	2518.497421	N	43	43	1.36792466	0.348607911	43	43	1.36792466	0.348607911	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1138	11	4	15	1	1	2	1	2	2	107.8665921	35.774731	05/29/2019	1	1	Single	Single	866.5949707	2.025820017	10.23349953	60.03229904	187.6719971	31.49360085	75.66840363	-9.25909996	50.59930038	12	14	HL7	HLf8	Gansu	0.986661419	0.272642211	0.81082764	0.205665623	356.4602372	355.5555887	0	10219.54154	681.7603587	414.8603253	N	36	36	0.846306925	0.210605241	36	36	0.846306925	0.210605241	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1139	11	4	15	1	1	2	1	2	2	107.8665921	35.774731	05/29/2019	1	1	Single	Single	866.5949707	2.025820017	10.23349953	60.03229904	187.6719971	31.49360085	75.66840363	-9.25909996	50.59930038	12	14	HL7	HLf8	Gansu	1.259629742	0.344652213	1.421045105	0.527388691	269.4951428	33716.00659	0	11024.33423	2130.944148	3338.17359	N	34	34	1.429754086	0.528047901	34	34	1.429754086	0.528047901	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1140	11	4	15	1	1	2	1	2	2	107.8665921	35.774731	05/29/2019	1	1	Single	Single	866.5949707	2.025820017	10.23349953	60.03229904	187.6719971	31.49360085	75.66840363	-9.25909996	50.59930038	12	14	HL7	HLf8	Gansu	1.219668926	0.341425292	1.074502332	0.354622739	298.7848936	4046.212337	0	11540.87798	823.022592	2997.579237	N	33	33	1.089187927	0.356230131	33	33	1.089187927	0.356230131	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1149	36	4	15	2	1	2	1	2	2	107.8665921	35.774731	05/29/2019	1	1	Single	Single	866.5949707	2.025820017	10.23349953	60.03229904	187.6719971	31.49360085	75.66840363	-9.25909996	50.59930038	23	17	HL7	HLf8	Gansu	1.332003166	0.327070531	3.025265293	0.813432687	370.0002419	6461.083187	0	9225.475872	1092.190582	2961.664765	N	51	51	3.059240863	0.814904308	51	51	3.059240863	0.814904308	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1150	36	4	15	2	1	2	1	2	2	107.8665921	35.774731	05/29/2019	1	1	Single	Single	866.5949707	2.025820017	10.23349953	60.03229904	187.6719971	31.49360085	75.66840363	-9.25909996	50.59930038	14	9	HL7	HLf8	Gansu	0.940895813	0.228956279	2.812541991	0.799148147	606.828427	11204.13932	0.055582245	13505.33691	1562.305752	2794.767932	N	38	38	2.836011348	0.800191004	38	38	2.836011348	0.800191004	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1214	15	4	15	1	1	2	1	1	1	106.088684	25.749502	06/22/2019	3	2	Single	Single	903.7490234	1.54776001	17.54490089	78.6332016	108.6920013	30.63409996	127.2919998	5.204870224	109.3789978	12	14	HL1	HLf1	Guizhou	0.677803745	0.182267926	3.725213268	0.893332538	505.0703348	1080.259943	1.350395262	14266.83592	28.41456698	38.37373204	N	45	45	3.945136802	0.903198883	45	45	3.945136802	0.903198883	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	17.81396417	0	0	0	0	17.81396417
1215	20	4	15	2	1	2	1	1	1	106.088684	25.749502	06/22/2019	3	2	Single	Single	903.7490234	1.54776001	17.54490089	78.6332016	108.6920013	30.63409996	127.2919998	5.204870224	109.3789978	12	14	HL1	HLf1	Guizhou	0.861349928	0.231037244	3.122120995	0.819377783	542.4500389	530.4588181	0	14971.24815	8.406713792	2017.948864	N	34	34	3.384198044	0.838983339	34	34	3.384198044	0.838983339	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1216	14	4	15	2	1	2	1	1	1	106.088684	25.749502	06/22/2019	3	2	Single	Single	903.7490234	1.54776001	17.54490089	78.6332016	108.6920013	30.63409996	127.2919998	5.204870224	109.3789978	12	14	HL1	HLf1	Guizhou	0.882549331	0.242635376	3.230167926	0.828652327	436.1388978	428.2652048	0	10034.50006	6.863400421	478.7468876	N	32	32	3.378187559	0.838545928	32	32	3.378187559	0.838545928	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1315	13	4	15	1	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	43	35	HL5	HLf5	Hubei	1.337283872	0.376797015	1.145826296	0.285594049	303.9149845	307.8761669	0	6497.915812	319.3751331	7.806990429	N	40	40	1.267818497	0.305907572	40	40	1.267818497	0.305907572	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1316	13	4	15	1	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	7	8	HL5	HLf5	Hubei	1.026677433	0.294605995	3.266108318	0.835459823	347.3023576	347.0464362	0	9091.81133	31.49538967	1449.69218	N	46	46	3.608044766	0.859644958	46	46	3.608044766	0.859644958	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1317	13	4	15	1	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	16	17	HL5	HLf5	Hubei	1.321152895	0.369641983	3.20551053	0.823455765	269.7848344	269.5593646	0.030745878	5871.68388	79.48834431	113.8109932	N	53	53	3.491476466	0.845440873	53	53	3.491476466	0.845440873	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1318	20	4	15	2	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	16	17	HL5	HLf5	Hubei	0.979662569	0.253372446	3.007585769	0.804440758	324.4615568	324.3580438	0.072459113	11556.75237	145.2287651	336.9038217	N	51	51	3.294939738	0.826122588	51	51	3.294939738	0.826122588	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1319	20	4	15	2	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	16	17	HL5	HLf5	Hubei	0.833020247	0.234856767	3.324549666	0.81130116	334.3449811	333.7150432	0.010860999	12659.9058	9.709732753	491.9163488	N	45	45	3.71527081	0.851587457	45	45	3.71527081	0.851587457	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1320	20	4	15	2	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	16	17	HL5	HLf5	Hubei	1.148058157	0.314504173	3.796178092	0.89434028	381.1186883	380.7597551	0.034184114	7902.247654	13.53690919	29.63762694	N	52	52	4.176800952	0.919447268	52	52	4.176800952	0.919447268	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1363	13	4	15	1	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	16	17	HL5	HLf5	Hubei	0.783235216	0.217959961	2.357088827	0.612701628	528.8527155	526.9762119	0.012852765	11721.47735	87.51447591	150.3773488	N	37	37	2.634871295	0.647646	37	37	2.634871295	0.647646	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1364	13	4	15	1	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	16	17	HL5	HLf5	Hubei	0.801294327	0.21854858	2.550347169	0.668540738	446.9516047	445.802096	0.49937674	11679.45146	110.1832377	1549.594291	N	41	41	2.693798054	0.683029129	41	41	2.693798054	0.683029129	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0.056533216	0	0	0	0	0	0	0	0	0	0	0.056533216
1365	13	4	15	1	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	19	12	HL5	HLf5	Hubei	0.777247172	0.219728558	3.689469507	0.886391369	619.5981178	611.0791532	0.019880898	12214.58499	4.095464929	474.2488746	N	36	36	4.030650295	0.908771341	36	36	4.030650295	0.908771341	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0.009940449	0	0	0	0	0	0	0	0	0	0	0.009940449
1366	13	4	15	1	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	19	12	HL5	HLf5	Hubei	0.823870962	0.229396624	2.854450768	0.760602268	487.1052662	486.0824162	0.02406706	11680.8394	51.92468252	796.6076612	N	37	37	3.030533078	0.774888598	37	37	3.030533078	0.774888598	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0.02406706	0	0	0	0	0	0	0	0	0	0	0.02406706
1367	13	4	15	1	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	19	12	HL5	HLf5	Hubei	0.801532947	0.221210915	3.341373342	0.859380218	471.6225442	470.0324336	0.021343767	10233.53581	7.705099833	4.418159738	N	33	33	3.656339826	0.879833544	33	33	3.656339826	0.879833544	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1368	13	4	15	1	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	46	32	HL5	HLf5	Hubei	0.781521886	0.223871067	3.482271667	0.865559839	480.3780734	476.8437242	0	10802.35822	4.254556206	3.24093153	N	32	32	3.78163026	0.88564089	32	32	3.78163026	0.88564089	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1369	13	4	15	1	1	1	1	4	4	113.317222	32.256389	07/25/2019	3	2	Single	Single	1001.849976	2.072649956	16.63459969	71.01540375	133.6320038	34.27320099	159.0279999	-2.385610104	75.08989716	46	32	HL5	HLf5	Hubei	0.696374574	0.197673275	2.221321071	0.576612493	560.5490352	555.8783875	0.0237692	14272.50116	94.1260306	164.9107071	N	40	40	2.495493481	0.614698763	40	40	2.495493481	0.614698763	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0.0237692	0	0	0	0	0	0	0	0	0	0	0.0237692
467	20	4	15	2	1	1	1	4	4	115.58849	39.449704	08/25/2018	2	1	Single	Multiple	990.2990112	2.156150103	12.20259953	56.57400131	188.6620026	32.55870056	123.4690018	-11.23770046	39.66180038	46	32	HL2	HLf2	Hebei	1.542853886	0.419375669	1.325971287	0.32485505	899.9961143	899.8688278	0	10712.26459	455.9631625	545.0520973	N	46	46	1.421622004	0.339252174	46	46	1.421622004	0.339252174	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
469	35	4	15	2	1	1	1	4	4	115.58849	39.449704	08/25/2018	2	1	Single	Multiple	990.2990112	2.156150103	12.20259953	56.57400131	188.6620026	32.55870056	123.4690018	-11.23770046	39.66180038	32	26	nan	nan	Hebei	2.326940898	0.611056866	1.380377327	0.345642399	526.8110333	3398.425002	7.874998954	6296.941552	669.0009586	228.0670088	N	53	53	1.427049598	0.351711148	53	53	1.427049598	0.351711148	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Multiple	Multiple	0	0	0	0	0	0	56.35683609	0	0	0	0	56.35683609
470	16	4	15	1	1	1	1	4	4	115.58849	39.449704	08/25/2018	2	1	Single	Multiple	990.2990112	2.156150103	12.20259953	56.57400131	188.6620026	32.55870056	123.4690018	-11.23770046	39.66180038	32	26	HL2	HLf2	Hebei	1.899595287	0.591710359	0.462830026	0.107020506	545.7426983	543.9270271	0.013350523	7771.232906	2024.994049	210.4710025	N	36	36	0.471085593	0.108107133	36	36	0.471085593	0.108107133	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
471	16	4	15	1	1	1	1	4	4	115.58849	39.449704	08/25/2018	2	1	Single	Multiple	990.2990112	2.156150103	12.20259953	56.57400131	188.6620026	32.55870056	123.4690018	-11.23770046	39.66180038	32	26	HL2	HLf2	Hebei	1.859756947	0.575782355	0.509489112	0.124845945	588.414728	3080.259732	0	9078.252471	2600.025601	666.2730826	N	44	44	0.531677865	0.127956677	44	44	0.531677865	0.127956677	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
569	6	4	15	1	1	2	2	2	2	115.58849	39.449704	08/25/2018	2	1	Single	Multiple	990.2990112	2.156150103	12.20259953	56.57400131	188.6620026	32.55870056	123.4690018	-11.23770046	39.66180038	32	26	HL1	nan	Hebei	1.956176904	0.563190479	0.062245563	0.010348255	504.1975666	503.8391662	0.21504019	12407.83691	8508.333936	1316.959887	N	29	29	0.064226701	0.010601888	29	29	0.064226701	0.010601888	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Multiple	Multiple	0.179200159	0	0	0	0	0	0	0	0	0	0	0.179200159
1217	13	4	15	1	1	2	1	1	1	111.45569	33.843681	06/17/2019	2	1	Single	Single	973.9609985	2.23010993	15.43490028	63.70240021	166.1150055	34.24079895	104.3789978	-2.714020014	60.87020111	40	32	HL6	HLf7	Henan	1.010374019	0.289832962	3.233383032	0.844229353	742.1331312	741.5687396	0.010451696	11846.40175	79.53740709	76.39144658	N	46	46	3.490770942	0.860621863	46	46	3.490770942	0.860621863	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1218	20	4	15	2	1	2	1	1	1	111.45569	33.843681	06/17/2019	2	1	Single	Single	973.9609985	2.23010993	15.43490028	63.70240021	166.1150055	34.24079895	104.3789978	-2.714020014	60.87020111	11	7	HL6	HLf7	Henan	0.664950473	0.189010665	3.182463549	0.846461534	488.2849941	485.980883	0.01865677	14061.45857	4.477624888	4.244415259	N	30	30	3.415871726	0.8607885	30	30	3.415871726	0.8607885	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1219	20	4	15	2	1	2	1	1	1	111.45569	33.843681	06/17/2019	2	1	Single	Single	973.9609985	2.23010993	15.43490028	63.70240021	166.1150055	34.24079895	104.3789978	-2.714020014	60.87020111	40	32	HL6	HLf7	Henan	0.735344749	0.194445954	3.285265394	0.83567032	566.29467	564.8849905	0	15474.2056	21.794966	26.87201467	N	43	43	3.653989603	0.864415555	43	43	3.653989603	0.864415555	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1220	13	4	15	2	1	2	1	1	1	111.45569	33.843681	06/17/2019	2	1	Single	Single	973.9609985	2.23010993	15.43490028	63.70240021	166.1150055	34.24079895	104.3789978	-2.714020014	60.87020111	7	8	HL6	HLf7	Henan	0.911407737	0.238443093	3.035389363	0.799115331	339.6157111	337.0236147	0	11832.3457	11.65804956	266.9987036	N	40	40	3.452879837	0.840302392	40	40	3.452879837	0.840302392	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1221	14	4	15	1	1	2	1	2	2	112.63213	34.436273	06/17/2019	1	1	Single	Single	986.7810059	2.198390007	15.5909996	61.34980011	166.1820068	33.93659973	125.8779984	-3.326920033	56.62789917	17	19	HL6	HLf7	Henan	0.806360438	0.218515314	3.597286197	0.856560536	667.7386983	667.3320174	0	16020.97372	11.5017691	259.2955489	N	49	49	3.878311264	0.874350992	49	49	3.878311264	0.874350992	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1222	14	4	15	1	1	2	1	2	2	112.63213	34.436273	06/17/2019	1	1	Single	Single	986.7810059	2.198390007	15.5909996	61.34980011	166.1820068	33.93659973	125.8779984	-3.326920033	56.62789917	34	27	HL6	HLf7	Henan	1.12810812	0.312173173	3.473910331	0.865309657	403.6647395	403.4565253	0.010410707	6169.988579	13.65884712	54.25019233	N	38	38	3.711864226	0.878943676	38	38	3.711864226	0.878943676	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1223	20	4	15	2	1	2	1	2	2	112.63213	34.436273	06/17/2019	1	1	Single	Single	986.7810059	2.198390007	15.5909996	61.34980011	166.1820068	33.93659973	125.8779984	-3.326920033	56.62789917	34	27	HL6	HLf7	Henan	0.937016874	0.229216515	3.444798128	0.843001143	684.0339914	681.2448162	0	12334.77904	9.63840007	288.7133818	N	36	36	3.594608227	0.853676554	36	36	3.594608227	0.853676554	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0.022493349	0	0	0	0	0	0	0	0	0	0	0.022493349
1224	20	4	15	2	1	2	1	2	2	112.63213	34.436273	06/17/2019	1	1	Single	Single	986.7810059	2.198390007	15.5909996	61.34980011	166.1820068	33.93659973	125.8779984	-3.326920033	56.62789917	34	27	HL6	HLf7	Henan	1.326164852	0.379044661	2.286384317	0.653569483	1012.714445	1011.649244	891.4420253	6877.609761	475.867664	700.2749007	N	41	41	2.397943222	0.663156559	41	41	2.397943222	0.663156559	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	457.2777154	0	0	0	0	0	0	457.2777154
1225	20	4	15	2	1	2	1	2	2	112.63213	34.436273	06/17/2019	1	1	Single	Single	986.7810059	2.198390007	15.5909996	61.34980011	166.1820068	33.93659973	125.8779984	-3.326920033	56.62789917	39	32	HL6	HLf7	Henan	0.855365954	0.223192986	2.347108976	0.594568767	839.1816751	13207.50879	0.063893028	18844.66285	453.3529783	924.0422648	N	55	55	2.478731233	0.610204406	55	55	2.478731233	0.610204406	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0.021297676	0	0	0	0	0	0	0	0.021297676
1226	10	4	15	1	1	2	1	2	2	110.89456	34.518335	06/21/2019	1	1	Single	Single	930.2230225	2.167190075	13.16810036	61.78760147	163.0220032	33.229599	89.54060364	-5.429200172	53.80479813	39	32	HL6	HLf7	Henan	1.497013396	0.399796342	1.637738371	0.563356503	865.1291327	907.815152	0.193561571	432.291303	79.36024395	1688.745002	N	20	20	1.675264775	0.567055554	20	20	1.675264775	0.567055554	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1227	20	4	15	2	1	2	1	2	2	110.89456	34.518335	06/21/2019	1	1	Single	Single	930.2230225	2.167190075	13.16810036	61.78760147	163.0220032	33.229599	89.54060364	-5.429200172	53.80479813	39	32	HL6	HLf7	Henan	1.783423678	0.498647421	3.072703374	0.81190033	473.1692796	472.559462	0	4958.279378	6.108011779	1711.954722	N	30	30	3.252915294	0.825300558	30	30	3.252915294	0.825300558	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1228	20	4	15	2	1	2	1	2	2	110.89456	34.518335	06/21/2019	1	1	Single	Single	930.2230225	2.167190075	13.16810036	61.78760147	163.0220032	33.229599	89.54060364	-5.429200172	53.80479813	34	27	HL6	HLf7	Henan	1.255193877	0.351985034	3.272066244	0.821085913	582.9229931	582.3724351	0	7898.030437	11.66986428	819.9382315	N	49	49	3.600815366	0.843139787	49	49	3.600815366	0.843139787	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1229	20	4	15	2	1	2	1	4	4	110.89456	34.518335	06/21/2019	1	1	Single	Single	930.2230225	2.167190075	13.16810036	61.78760147	163.0220032	33.229599	89.54060364	-5.429200172	53.80479813	33	26	HL6	HLf7	Henan	1.995110915	0.595642515	3.059993409	0.79787711	465.9593255	465.1032174	0	4921.427137	10.04800479	4494.522108	N	38	38	3.229800427	0.810341197	38	38	3.229800427	0.810341197	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1230	13	4	15	1	1	1	1	4	4	111.86821	33.849957	06/18/2019	2	1	Single	Single	984.5109863	2.208830118	15.76290035	63.55490112	164.6009979	34.20740128	107.9779968	-2.656980038	60.76860046	33	26	HL6	HLf7	Henan	0.993986183	0.278672792	3.6413622	0.884903781	618.4087535	615.2703393	0.010859564	12173.13729	10.50119876	677.104699	N	43	43	3.959055904	0.902827871	43	43	3.959055904	0.902827871	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1232	24	4	15	2	1	2	1	1	1	111.86821	33.849957	06/18/2019	2	1	Single	Single	984.5109863	2.208830118	15.76290035	63.55490112	164.6009979	34.20740128	107.9779968	-2.656980038	60.76860046	33	26	HL6	HLf7	Henan	2.120353628	0.593039672	2.392788102	0.649539078	530.6560082	528.986496	0	9023.070522	205.4329578	4343.375978	N	49	49	2.549302434	0.666439065	49	49	2.549302434	0.666439065	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
